tm	opp	season	week	player	reg_play	yards_adj	dpos	start	yob	value
"NE"	"PIT"	2011	8	"TB-2300"	50	4.4257	199	2000	1977	3.663153
"NO"	"LAR"	2011	8	"DB-3800"	54.3	3.658144	32	2001	1979	5.704956
"NYG"	"MIA"	2011	8	"EM-0200"	66	6.144236	1	2004	1981	7.807715
"PHI"	"DAL"	2011	8	"MV-0300"	38.4	8.298675	1	2001	1980	7.807715
"PIT"	"NE"	2011	8	"BR-1100"	76.8	5.445311	11	2004	1982	6.92533
"SEA"	"CIN"	2011	8	"TJ-0300"	51.1	6.246276	64	2006	1983	4.54229
"SEA"	"CIN"	2011	8	"CW-1900"	15.7	3.623801	81	2006	1982	4.034532
"SF"	"CLE"	2011	8	"AS-1600"	63.7	5.283322	1	2005	1984	7.807715
"TEN"	"IND"	2011	8	"MH-1600"	58.7	4.767063	187	1998	1975	3.696125
"WAS"	"BUF"	2011	8	"JB-2100"	42.8	2.645029	40	2007	1981	5.361352
"ARI"	"LAR"	2011	9	"JS-3700"	55	4.515406	0	2010	1988	3
"ATL"	"IND"	2011	9	"MR-2500"	51.1	7.394254	3	2008	1985	7.557323
"BAL"	"PIT"	2011	9	"JF-1900"	77	4.678362	18	2008	1985	6.455974
"BUF"	"NYJ"	2011	9	"RF-0500"	43.9	4.830689	250	2005	1982	3.054461
"CHI"	"PHI"	2011	9	"JC-6200"	66	5.717332	11	2006	1983	6.92533
"CIN"	"TEN"	2011	9	"AD-0100"	69	4.871537	35	2011	1987	5.58
"CLE"	"HOU"	2011	9	"CM-1500"	33.6	2.812225	85	2010	1986	3.98176
"DAL"	"SEA"	2011	9	"TR-0800"	58.9	7.179803	0	2003	1980	3
"DEN"	"OAK"	2011	9	"TT-0700"	60.1	6.943999	25	2010	1987	6.048151
"GB"	"LAC"	2011	9	"AR-1300"	54.9	6.854408	24	2005	1983	6.094554
"HOU"	"CLE"	2011	9	"MS-0200"	39.3	6.779819	90	2004	1981	3.922285
"IND"	"ATL"	2011	9	"DO-0300"	.7	3.061651	145	2005	1983	3.735128
"IND"	"ATL"	2011	9	"CP-0400"	46.7	3.247538	201	2009	1985	3.656473
"KC"	"MIA"	2011	9	"MC-0700"	52.9	3.747133	230	2005	1982	3.363133
"LAC"	"GB"	2011	9	"PR-0300"	64	6.338179	4	2004	1981	7.46118
"LAR"	"ARI"	2011	9	"SB-1100"	75	4.966495	1	2010	1987	7.807715
"MIA"	"KC"	2011	9	"MM-4700"	28.3	10.05056	0	2007	1984	3
"NE"	"NYG"	2011	9	"TB-2300"	75	5.73616	199	2000	1977	3.663153
"NO"	"TB"	2011	9	"DB-3800"	62.6	6.88338	32	2001	1979	5.704956
"NYG"	"NE"	2011	9	"EM-0200"	67	5.551447	1	2004	1981	7.807715
"NYJ"	"BUF"	2011	9	"MS-0100"	55.2	5.704245	5	2009	1986	7.381534
"OAK"	"DEN"	2011	9	"CP-0500"	60.3	6.710878	1	2003	1979	7.807715
"PHI"	"CHI"	2011	9	"MV-0300"	63	5.120086	1	2001	1980	7.807715
"PIT"	"BAL"	2011	9	"BR-1100"	58	6.640612	11	2004	1982	6.92533
"SEA"	"DAL"	2011	9	"TJ-0300"	59.5	6.224876	64	2006	1983	4.54229
"SF"	"WAS"	2011	9	"AS-1600"	52.3	6.269118	1	2005	1984	7.807715
"TB"	"NO"	2011	9	"JF-3100"	56.7	6.14813	17	2009	1988	6.52
"TEN"	"CIN"	2011	9	"MH-1600"	63	5.241239	187	1998	1975	3.696125
"WAS"	"SF"	2011	9	"JB-2100"	57.9	4.735544	40	2007	1981	5.361352
"ARI"	"PHI"	2011	10	"JS-3700"	71	5.525185	0	2010	1988	3
"ATL"	"NO"	2011	10	"MR-2500"	83	5.452191	3	2008	1985	7.557323
"BAL"	"SEA"	2011	10	"JF-1900"	66	5.06001	18	2008	1985	6.455974
"BUF"	"DAL"	2011	10	"RF-0500"	33.7	4.613309	250	2005	1982	3.054461
"CAR"	"TEN"	2011	10	"CN-0500"	51.4	4.219887	1	2011	1989	7.807715
"CHI"	"DET"	2011	10	"JC-6200"	36.2	4.396138	11	2006	1983	6.92533
"CIN"	"PIT"	2011	10	"AD-0100"	56	5.346773	35	2011	1987	5.58
"CLE"	"LAR"	2011	10	"CM-1500"	59	7.038887	85	2010	1986	3.98176
"DAL"	"BUF"	2011	10	"TR-0800"	39.1	8.202349	0	2003	1980	3
"DEN"	"KC"	2011	10	"TT-0700"	61.9	5.353578	25	2010	1987	6.048151
"DET"	"CHI"	2011	10	"MS-4100"	49.7	4.490001	1	2009	1988	7.807715
"GB"	"MIN"	2011	10	"AR-1300"	42.4	6.364675	24	2005	1983	6.094554
"GB"	"MIN"	2011	10	"MF-1000"	.4	7.875882	209	2008	1985	3.602598
"HOU"	"TB"	2011	10	"MS-0200"	39.9	9.101395	90	2004	1981	3.922285
"IND"	"JAC"	2011	10	"CP-0400"	44	3.767821	201	2009	1985	3.656473
"IND"	"JAC"	2011	10	"DO-0300"	11.6	4.777833	145	2005	1983	3.735128
"JAC"	"IND"	2011	10	"BG-0100"	61	4.607996	10	2011	1989	6.997664
"KC"	"DEN"	2011	10	"MC-0700"	55	3.777689	230	2005	1982	3.363133
"KC"	"DEN"	2011	10	"TP-0100"	6	9.253489	0	2010	1983	3
"LAC"	"OAK"	2011	10	"PR-0300"	66	4.70447	4	2004	1981	7.46118
"LAR"	"CLE"	2011	10	"SB-1100"	55	6.723525	1	2010	1987	7.807715
"MIA"	"WAS"	2011	10	"MM-4700"	60.8	5.066155	0	2007	1984	3
"MIN"	"GB"	2011	10	"CP-2000"	40.5	5.078407	12	2011	1988	6.852072
"NE"	"NYJ"	2011	10	"TB-2300"	60.5	6.307986	199	2000	1977	3.663153
"NO"	"ATL"	2011	10	"DB-3800"	59	6.008522	32	2001	1979	5.704956
"NYG"	"SF"	2011	10	"EM-0200"	70	5.812679	1	2004	1981	7.807715
"NYJ"	"NE"	2011	10	"MS-0100"	55.5	5.480462	5	2009	1986	7.381534
"OAK"	"LAC"	2011	10	"CP-0500"	62	7.87824	1	2003	1979	7.807715
"PHI"	"ARI"	2011	10	"MV-0300"	60	4.903447	1	2001	1980	7.807715
"PIT"	"CIN"	2011	10	"BR-1100"	65	5.640521	11	2004	1982	6.92533
"SEA"	"BAL"	2011	10	"TJ-0300"	66.9	4.894545	64	2006	1983	4.54229
"SF"	"NYG"	2011	10	"AS-1600"	49	6.256663	1	2005	1984	7.807715
"TB"	"HOU"	2011	10	"JF-3100"	42	4.136859	17	2009	1988	6.52
"TB"	"HOU"	2011	10	"JJ-3500"	.1	-.046657	160	2008	1986	3.72661
"TEN"	"CAR"	2011	10	"MH-1600"	50.1	6.130033	187	1998	1975	3.696125
"WAS"	"MIA"	2011	10	"RG-2300"	50.9	5.210516	22	2003	1980	6.20425
"ARI"	"SF"	2011	11	"RB-1300"	12.2	3.973317	0	2010	1983	3
"ARI"	"SF"	2011	11	"JS-3700"	26.3	4.20606	0	2010	1988	3
"ATL"	"TEN"	2011	11	"MR-2500"	62.7	6.534131	3	2008	1985	7.557323
"BAL"	"CIN"	2011	11	"JF-1900"	54	6.864288	18	2008	1985	6.455974
"BUF"	"MIA"	2011	11	"TT-0900"	.5	1.66182	217	2007	1984	3.528321
"BUF"	"MIA"	2011	11	"RF-0500"	33.8	4.647213	250	2005	1982	3.054461
"CAR"	"DET"	2011	11	"CN-0500"	62.8	6.255035	1	2011	1989	7.807715
"CHI"	"LAC"	2011	11	"JC-6200"	60.3	6.32606	11	2006	1983	6.92533
"CIN"	"BAL"	2011	11	"AD-0100"	77.9	6.299303	35	2011	1987	5.58
"CLE"	"JAC"	2011	11	"CM-1500"	53	6.407535	85	2010	1986	3.98176
"DAL"	"WAS"	2011	11	"TR-0800"	71	5.09208	0	2003	1980	3
"DEN"	"NYJ"	2011	11	"TT-0700"	56	3.97591	25	2010	1987	6.048151
"DET"	"CAR"	2011	11	"MS-4100"	65	7.303216	1	2009	1988	7.807715
"GB"	"TB"	2011	11	"AR-1300"	58	6.204762	24	2005	1983	6.094554
"JAC"	"CLE"	2011	11	"BG-0100"	71	4.553354	10	2011	1989	6.997664
"KC"	"NE"	2011	11	"TP-0100"	50.1	5.008902	0	2010	1983	3
"LAC"	"CHI"	2011	11	"PR-0300"	48	7.150526	4	2004	1981	7.46118
"LAR"	"SEA"	2011	11	"SB-1100"	58.3	2.758588	1	2010	1987	7.807715
"MIA"	"BUF"	2011	11	"MM-4700"	37.1	5.481336	0	2007	1984	3
"MIN"	"OAK"	2011	11	"CP-2000"	60.5	4.72079	12	2011	1988	6.852072
"NE"	"KC"	2011	11	"TB-2300"	43.9	6.299489	199	2000	1977	3.663153
"NYG"	"PHI"	2011	11	"EM-0200"	55	5.003463	1	2004	1981	7.807715
"NYJ"	"DEN"	2011	11	"MS-0100"	70	4.628449	5	2009	1986	7.381534
"OAK"	"MIN"	2011	11	"CP-0500"	66.2	4.323881	1	2003	1979	7.807715
"PHI"	"NYG"	2011	11	"VY-0100"	67	6.060634	3	2006	1983	7.557323
"SEA"	"LAR"	2011	11	"TJ-0300"	65.2	4.287347	64	2006	1983	4.54229
"SF"	"ARI"	2011	11	"AS-1600"	67	5.819064	1	2005	1984	7.807715
"TB"	"GB"	2011	11	"JF-3100"	59	7.83452	17	2009	1988	6.52
"TEN"	"ATL"	2011	11	"MH-1600"	36	4.16169	187	1998	1975	3.696125
"TEN"	"ATL"	2011	11	"JL-2300"	22.7	5.947857	8	2011	1988	7.14
"WAS"	"DAL"	2011	11	"RG-2300"	65	5.062342	22	2003	1980	6.20425
"ARI"	"LAR"	2011	12	"JS-3700"	63	5.80836	0	2010	1988	3
"ATL"	"MIN"	2011	12	"MR-2500"	61.6	5.151543	3	2008	1985	7.557323
"BAL"	"SF"	2011	12	"JF-1900"	54	4.693	18	2008	1985	6.455974
"BUF"	"NYJ"	2011	12	"RF-0500"	70	4.966068	250	2005	1982	3.054461
"CAR"	"IND"	2011	12	"CN-0500"	64	5.762227	1	2011	1989	7.807715
"CHI"	"OAK"	2011	12	"CH-0900"	65	6.279799	0	2009	1985	3
"CIN"	"CLE"	2011	12	"AD-0100"	64	6.013591	35	2011	1987	5.58
"CLE"	"CIN"	2011	12	"CM-1500"	66	4.270324	85	2010	1986	3.98176
"DAL"	"MIA"	2011	12	"TR-0800"	57	5.007888	0	2003	1980	3
"DEN"	"LAC"	2011	12	"TT-0700"	69	5.164209	25	2010	1987	6.048151
"DET"	"GB"	2011	12	"MS-4100"	52.1	5.25871	1	2009	1988	7.807715
"GB"	"DET"	2011	12	"AR-1300"	42.3	7.029519	24	2005	1983	6.094554
"HOU"	"JAC"	2011	12	"ML-1000"	26	5.092995	10	2006	1983	6.997664
"HOU"	"JAC"	2011	12	"TY-0100"	29	3.376846	0	2011	1987	3
"IND"	"CAR"	2011	12	"CP-0400"	54	5.619974	201	2009	1985	3.656473
"JAC"	"HOU"	2011	12	"BG-0100"	57	3.374458	10	2011	1989	6.997664
"JAC"	"HOU"	2011	12	"LM-0800"	14	4.328092	106	2004	1981	3.8407
"KC"	"PIT"	2011	12	"TP-0100"	63	3.901451	0	2010	1983	3
"LAC"	"DEN"	2011	12	"PR-0300"	75	4.464954	4	2004	1981	7.46118
"LAR"	"ARI"	2011	12	"SB-1100"	56	4.514153	1	2010	1987	7.807715
"MIA"	"DAL"	2011	12	"MM-4700"	61	5.626471	0	2007	1984	3
"MIN"	"ATL"	2011	12	"CP-2000"	53	4.119435	12	2011	1988	6.852072
"NE"	"PHI"	2011	12	"TB-2300"	58.4	7.199113	199	2000	1977	3.663153
"NO"	"NYG"	2011	12	"CD-0300"	3	6.323677	0	2009	1986	3
"NO"	"NYG"	2011	12	"DB-3800"	52.7	8.696762	32	2001	1979	5.704956
"NYG"	"NO"	2011	12	"EM-0200"	47.9	6.277648	1	2004	1981	7.807715
"NYJ"	"BUF"	2011	12	"MS-0100"	58	5.449858	5	2009	1986	7.381534
"OAK"	"CHI"	2011	12	"CP-0500"	68	4.92635	1	2003	1979	7.807715
"PHI"	"NE"	2011	12	"VY-0100"	48.3	7.290267	3	2006	1983	7.557323
"PIT"	"KC"	2011	12	"BR-1100"	58	5.134902	11	2004	1982	6.92533
"SEA"	"WAS"	2011	12	"TJ-0300"	62	4.063296	64	2006	1983	4.54229
"SF"	"BAL"	2011	12	"AS-1600"	54	3.280857	1	2005	1984	7.807715
"TB"	"TEN"	2011	12	"JF-3100"	59	5.6852	17	2009	1988	6.52
"TEN"	"TB"	2011	12	"MH-1600"	69	5.451842	187	1998	1975	3.696125
"WAS"	"SEA"	2011	12	"RG-2300"	62	6.988071	22	2003	1980	6.20425
"ARI"	"DAL"	2011	13	"KK-1200"	54	5.716415	36	2007	1984	5.53506
"ATL"	"HOU"	2011	13	"MR-2500"	63	5.209035	3	2008	1985	7.557323
"BAL"	"CLE"	2011	13	"JF-1900"	72.1	6.945987	18	2008	1985	6.455974
"BUF"	"TEN"	2011	13	"RF-0500"	68	5.866061	250	2005	1982	3.054461
"CAR"	"TB"	2011	13	"CN-0500"	46.5	7.369001	1	2011	1989	7.807715
"CHI"	"KC"	2011	13	"CH-0900"	55	3.29154	0	2009	1985	3
"CIN"	"PIT"	2011	13	"AD-0100"	38.9	4.91801	35	2011	1987	5.58
"CIN"	"PIT"	2011	13	"BG-1000"	1	4.179655	194	2006	1983	3.678126
"CLE"	"BAL"	2011	13	"CM-1500"	45.2	4.455385	85	2010	1986	3.98176
"CLE"	"BAL"	2011	13	"SW-0100"	2	4.712267	110	2003	1980	3.814338
"DAL"	"ARI"	2011	13	"TR-0800"	66	4.950737	0	2003	1980	3
"DEN"	"MIN"	2011	13	"TT-0700"	49	6.73353	25	2010	1987	6.048151
"DET"	"NO"	2011	13	"MS-4100"	66.9	6.810401	1	2009	1988	7.807715
"GB"	"NYG"	2011	13	"AR-1300"	77	5.97963	24	2005	1983	6.094554
"HOU"	"ATL"	2011	13	"TY-0100"	72	4.244195	0	2011	1987	3
"IND"	"NE"	2011	13	"DO-0300"	42	5.481317	145	2005	1983	3.735128
"JAC"	"LAC"	2011	13	"BG-0100"	50.9	5.146119	10	2011	1989	6.997664
"KC"	"CHI"	2011	13	"TP-0100"	68	4.051245	0	2010	1983	3
"KC"	"CHI"	2011	13	"KO-0700"	1	.3450538	106	2005	1982	3.8407
"LAC"	"JAC"	2011	13	"PR-0300"	46.7	9.0201	4	2004	1981	7.46118
"LAR"	"SF"	2011	13	"AF-0300"	33.4	3.665174	155	2001	1977	3.726704
"MIA"	"OAK"	2011	13	"MM-4700"	47.9	6.210402	0	2007	1984	3
"MIN"	"DEN"	2011	13	"CP-2000"	81	5.903924	12	2011	1988	6.852072
"NE"	"IND"	2011	13	"TB-2300"	49.2	6.393922	199	2000	1977	3.663153
"NO"	"DET"	2011	13	"DB-3800"	55.3	7.220712	32	2001	1979	5.704956
"NYG"	"GB"	2011	13	"EM-0200"	61	7.162608	1	2004	1981	7.807715
"NYJ"	"WAS"	2011	13	"MS-0100"	60	4.566669	5	2009	1986	7.381534
"OAK"	"MIA"	2011	13	"CP-0500"	32.9	4.455399	1	2003	1979	7.807715
"PHI"	"SEA"	2011	13	"VY-0100"	55.4	6.015822	3	2006	1983	7.557323
"PIT"	"CIN"	2011	13	"BR-1100"	35.9	5.823857	11	2004	1982	6.92533
"PIT"	"CIN"	2011	13	"CB-0900"	.2	.7639409	60	1998	1974	4.682622
"SEA"	"PHI"	2011	13	"TJ-0300"	45.6	6.588604	64	2006	1983	4.54229
"SF"	"LAR"	2011	13	"AS-1600"	52.8	6.3861	1	2005	1984	7.807715
"SF"	"LAR"	2011	13	"CK-0100"	.3	.2401922	36	2011	1987	5.53506
"TB"	"CAR"	2011	13	"JJ-3500"	45.7	5.042102	160	2008	1986	3.72661
"TEN"	"BUF"	2011	13	"MH-1600"	56	6.052227	187	1998	1975	3.696125
"WAS"	"NYJ"	2011	13	"RG-2300"	68.2	4.042725	22	2003	1980	6.20425
"ARI"	"SF"	2011	14	"JS-3700"	47	6.682137	0	2010	1988	3
"ARI"	"SF"	2011	14	"KK-1200"	4	-.8391398	36	2007	1984	5.53506
"ATL"	"CAR"	2011	14	"MR-2500"	67	6.080269	3	2008	1985	7.557323
"BAL"	"IND"	2011	14	"JF-1900"	52.7	5.55049	18	2008	1985	6.455974
"BUF"	"LAC"	2011	14	"TT-0900"	.2	6.937151	217	2007	1984	3.528321
"BUF"	"LAC"	2011	14	"RF-0500"	42	4.800861	250	2005	1982	3.054461
"CAR"	"ATL"	2011	14	"CN-0500"	63.9	6.478684	1	2011	1989	7.807715
"CHI"	"DEN"	2011	14	"CH-0900"	61	4.139126	0	2009	1985	3
"CIN"	"HOU"	2011	14	"AD-0100"	58	4.734245	35	2011	1987	5.58
"CLE"	"PIT"	2011	14	"SW-0100"	2	6.110612	110	2003	1980	3.814338
"CLE"	"PIT"	2011	14	"CM-1500"	66.5	4.51276	85	2010	1986	3.98176
"DAL"	"NYG"	2011	14	"TR-0800"	56	7.585582	0	2003	1980	3
"DEN"	"CHI"	2011	14	"TT-0700"	77	4.40421	25	2010	1987	6.048151
"DET"	"MIN"	2011	14	"MS-4100"	54.5	4.762327	1	2009	1988	7.807715
"GB"	"OAK"	2011	14	"AR-1300"	26.5	10.75778	24	2005	1983	6.094554
"GB"	"OAK"	2011	14	"MF-1000"	.6	2.010321	209	2008	1985	3.602598
"HOU"	"CIN"	2011	14	"TY-0100"	74	5.885527	0	2011	1987	3
"IND"	"BAL"	2011	14	"DO-0300"	35.5	2.175326	145	2005	1983	3.735128
"JAC"	"TB"	2011	14	"BG-0100"	55.5	5.440712	10	2011	1989	6.997664
"KC"	"NYJ"	2011	14	"TP-0100"	28.2	2.270422	0	2010	1983	3
"LAC"	"BUF"	2011	14	"PR-0300"	53.4	5.926054	4	2004	1981	7.46118
"LAR"	"SEA"	2011	14	"SB-1100"	53.8	4.788446	1	2010	1987	7.807715
"MIA"	"PHI"	2011	14	"MM-4700"	42	3.394695	0	2007	1984	3
"MIA"	"PHI"	2011	14	"JL-2800"	19.7	2.740114	22	2004	1981	6.20425
"MIN"	"DET"	2011	14	"CP-2000"	46.7	4.913655	12	2011	1988	6.852072
"MIN"	"DET"	2011	14	"JW-1500"	35	5.624481	199	2010	1986	3.663153
"NE"	"WAS"	2011	14	"TB-2300"	57	7.673744	199	2000	1977	3.663153
"NO"	"TEN"	2011	14	"DB-3800"	75	5.949325	32	2001	1979	5.704956
"NYG"	"DAL"	2011	14	"EM-0200"	76	6.592813	1	2004	1981	7.807715
"NYJ"	"KC"	2011	14	"MS-0100"	42.5	5.935942	5	2009	1986	7.381534
"OAK"	"GB"	2011	14	"CP-0500"	27.7	4.56909	1	2003	1979	7.807715
"PHI"	"MIA"	2011	14	"MV-0300"	57.8	4.1455	1	2001	1980	7.807715
"PIT"	"CLE"	2011	14	"CB-0900"	10	2.711644	60	1998	1974	4.682622
"PIT"	"CLE"	2011	14	"BR-1100"	43	8.934899	11	2004	1982	6.92533
"SEA"	"LAR"	2011	14	"TJ-0300"	66.6	5.287172	64	2006	1983	4.54229
"SF"	"ARI"	2011	14	"AS-1600"	63	3.558241	1	2005	1984	7.807715
"TB"	"JAC"	2011	14	"JF-3100"	52	5.209853	17	2009	1988	6.52
"TB"	"JAC"	2011	14	"JJ-3500"	.1	1.739024	160	2008	1986	3.72661
"TEN"	"NO"	2011	14	"JL-2300"	43	7.505081	8	2011	1988	7.14
"TEN"	"NO"	2011	14	"MH-1600"	10	4.723691	187	1998	1975	3.696125
"WAS"	"NE"	2011	14	"RG-2300"	69	6.559444	22	2003	1980	6.20425
"ARI"	"CLE"	2011	15	"JS-3700"	74	4.566266	0	2010	1988	3
"ATL"	"JAC"	2011	15	"MR-2500"	36.2	5.684947	3	2008	1985	7.557323
"ATL"	"JAC"	2011	15	"CR-0600"	.8	4.075997	75	2000	1977	4.140656
"BAL"	"LAC"	2011	15	"TT-0500"	.2	4.595881	180	2011	1989	3.714628
"BAL"	"LAC"	2011	15	"JF-1900"	40.5	5.307326	18	2008	1985	6.455974
"BUF"	"MIA"	2011	15	"RF-0500"	66.3	5.838964	250	2005	1982	3.054461
"CAR"	"HOU"	2011	15	"CN-0500"	49.5	5.336226	1	2011	1989	7.807715
"CHI"	"SEA"	2011	15	"JM-2900"	.4	5.534187	81	2002	1979	4.034532
"CHI"	"SEA"	2011	15	"CH-0900"	52.8	3.48497	0	2009	1985	3
"CIN"	"LAR"	2011	15	"AD-0100"	56.2	4.838346	35	2011	1987	5.58
"CLE"	"ARI"	2011	15	"SW-0100"	61	5.335242	110	2003	1980	3.814338
"DAL"	"TB"	2011	15	"TR-0800"	49.1	6.747894	0	2003	1980	3
"DEN"	"NE"	2011	15	"TT-0700"	49.9	7.538785	25	2010	1987	6.048151
"DET"	"OAK"	2011	15	"MS-4100"	73	5.982297	1	2009	1988	7.807715
"GB"	"KC"	2011	15	"AR-1300"	56	5.812731	24	2005	1983	6.094554
"HOU"	"CAR"	2011	15	"TY-0100"	56.6	5.94942	0	2011	1987	3
"IND"	"TEN"	2011	15	"DO-0300"	47.4	5.785347	145	2005	1983	3.735128
"JAC"	"ATL"	2011	15	"BG-0100"	19.9	4.079217	10	2011	1989	6.997664
"KC"	"GB"	2011	15	"KO-0700"	66	6.68307	106	2005	1982	3.8407
"LAC"	"BAL"	2011	15	"PR-0300"	41.4	7.632648	4	2004	1981	7.46118
"LAR"	"CIN"	2011	15	"KC-1400"	62.3	4.41455	49	2006	1983	5.036245
"MIA"	"BUF"	2011	15	"MM-4700"	60	7.773621	0	2007	1984	3
"MIN"	"NO"	2011	15	"CP-2000"	32.6	2.760261	12	2011	1988	6.852072
"MIN"	"NO"	2011	15	"JW-1500"	2	1.157011	199	2010	1986	3.663153
"NE"	"DEN"	2011	15	"TB-2300"	64.4	6.800144	199	2000	1977	3.663153
"NO"	"MIN"	2011	15	"CD-0300"	.4	2.992572	0	2009	1986	3
"NO"	"MIN"	2011	15	"DB-3800"	51.7	8.331822	32	2001	1979	5.704956
"NYG"	"WAS"	2011	15	"EM-0200"	46	5.238147	1	2004	1981	7.807715
"NYJ"	"PHI"	2011	15	"MS-0100"	38.3	3.536134	5	2009	1986	7.381534
"NYJ"	"PHI"	2011	15	"MB-4500"	.3	7.107316	118	1993	1970	3.766246
"OAK"	"DET"	2011	15	"CP-0500"	63	7.45064	1	2003	1979	7.807715
"PHI"	"NYJ"	2011	15	"MV-0300"	35.8	9.40304	1	2001	1980	7.807715
"PHI"	"NYJ"	2011	15	"VY-0100"	.4	.2723975	3	2006	1983	7.557323
"PIT"	"SF"	2011	15	"BR-1100"	61.9	6.121488	11	2004	1982	6.92533
"SEA"	"CHI"	2011	15	"TJ-0300"	55.9	4.688434	64	2006	1983	4.54229
"SF"	"PIT"	2011	15	"AS-1600"	54.4	5.077267	1	2005	1984	7.807715
"TB"	"DAL"	2011	15	"JF-3100"	33.7	4.21096	17	2009	1988	6.52
"TEN"	"IND"	2011	15	"JL-2300"	18.3	7.53435	8	2011	1988	7.14
"TEN"	"IND"	2011	15	"MH-1600"	57	4.154105	187	1998	1975	3.696125
"WAS"	"NYG"	2011	15	"RG-2300"	52.4	5.070108	22	2003	1980	6.20425
"ARI"	"CIN"	2011	16	"JS-3700"	57.1	4.707298	0	2010	1988	3
"ATL"	"NO"	2011	16	"CR-0600"	.4	6.63838	75	2000	1977	4.140656
"ATL"	"NO"	2011	16	"MR-2500"	55.4	6.238863	3	2008	1985	7.557323
"BAL"	"CLE"	2011	16	"JF-1900"	56.4	4.965497	18	2008	1985	6.455974
"BUF"	"DEN"	2011	16	"RF-0500"	52.1	6.428098	250	2005	1982	3.054461
"CAR"	"TB"	2011	16	"CN-0500"	35	9.827242	1	2011	1989	7.807715
"CHI"	"GB"	2011	16	"JM-2900"	52.8	6.89773	81	2002	1979	4.034532
"CIN"	"ARI"	2011	16	"AD-0100"	57.8	4.691327	35	2011	1987	5.58
"CLE"	"BAL"	2011	16	"SW-0100"	59.8	4.440034	110	2003	1980	3.814338
"DAL"	"PHI"	2011	16	"SM-1700"	45.6	2.976372	0	2010	1985	3
"DAL"	"PHI"	2011	16	"TR-0800"	7	3.799868	0	2003	1980	3
"DEN"	"BUF"	2011	16	"TT-0700"	47.1	3.770838	25	2010	1987	6.048151
"DET"	"LAC"	2011	16	"MS-4100"	51.6	7.236565	1	2009	1988	7.807715
"GB"	"CHI"	2011	16	"AR-1300"	44.3	7.793332	24	2005	1983	6.094554
"GB"	"CHI"	2011	16	"MF-1000"	.2	-.9651121	209	2008	1985	3.602598
"HOU"	"IND"	2011	16	"TY-0100"	50	5.535979	0	2011	1987	3
"IND"	"HOU"	2011	16	"DO-0300"	75	3.89701	145	2005	1983	3.735128
"JAC"	"TEN"	2011	16	"BG-0100"	71	4.306349	10	2011	1989	6.997664
"KC"	"OAK"	2011	16	"KO-0700"	66	6.514599	106	2005	1982	3.8407
"LAC"	"DET"	2011	16	"PR-0300"	48.5	5.052717	4	2004	1981	7.46118
"LAR"	"PIT"	2011	16	"KC-1400"	55.5	3.617783	49	2006	1983	5.036245
"MIA"	"NE"	2011	16	"MM-4700"	63.7	5.988713	0	2007	1984	3
"MIN"	"WAS"	2011	16	"JW-1500"	15	7.486917	199	2010	1986	3.663153
"MIN"	"WAS"	2011	16	"CP-2000"	43	6.640684	12	2011	1988	6.852072
"NE"	"MIA"	2011	16	"TB-2300"	79	5.008477	199	2000	1977	3.663153
"NO"	"ATL"	2011	16	"DB-3800"	53.4	7.616328	32	2001	1979	5.704956
"NYG"	"NYJ"	2011	16	"EM-0200"	54	6.317401	1	2004	1981	7.807715
"NYJ"	"NYG"	2011	16	"MS-0100"	86.3	3.674562	5	2009	1986	7.381534
"OAK"	"KC"	2011	16	"CP-0500"	51	6.161874	1	2003	1979	7.807715
"PHI"	"DAL"	2011	16	"MV-0300"	49.2	7.076712	1	2001	1980	7.807715
"PIT"	"LAR"	2011	16	"CB-0900"	41.9	7.532444	60	1998	1974	4.682622
"SEA"	"SF"	2011	16	"TJ-0300"	57	4.56532	64	2006	1983	4.54229
"SF"	"SEA"	2011	16	"AS-1600"	67	5.356589	1	2005	1984	7.807715
"TB"	"CAR"	2011	16	"JF-3100"	39.9	5.318728	17	2009	1988	6.52
"TEN"	"JAC"	2011	16	"MH-1600"	61.7	6.552002	187	1998	1975	3.696125
"WAS"	"MIN"	2011	16	"RG-2300"	64	6.031468	22	2003	1980	6.20425
"ARI"	"SEA"	2011	17	"JS-3700"	72	5.06364	0	2010	1988	3
"ATL"	"TB"	2011	17	"MR-2500"	25.6	7.325605	3	2008	1985	7.557323
"ATL"	"TB"	2011	17	"CR-0600"	4.4	5.960281	75	2000	1977	4.140656
"BAL"	"CIN"	2011	17	"JF-1900"	52	7.082764	18	2008	1985	6.455974
"BUF"	"NE"	2011	17	"RF-0500"	63.3	6.130716	250	2005	1982	3.054461
"CAR"	"NO"	2011	17	"CN-0500"	41.7	6.13743	1	2011	1989	7.807715
"CHI"	"MIN"	2011	17	"JM-2900"	56	3.605979	81	2002	1979	4.034532
"CIN"	"BAL"	2011	17	"AD-0100"	68	5.164834	35	2011	1987	5.58
"CLE"	"PIT"	2011	17	"SW-0100"	56	4.697748	110	2003	1980	3.814338
"DAL"	"NYG"	2011	17	"TR-0800"	53.9	5.238269	0	2003	1980	3
"DEN"	"KC"	2011	17	"TT-0700"	71	3.658123	25	2010	1987	6.048151
"DET"	"GB"	2011	17	"MS-4100"	76	8.013701	1	2009	1988	7.807715
"GB"	"DET"	2011	17	"MF-1000"	70	8.06323	209	2008	1985	3.602598
"HOU"	"TEN"	2011	17	"JD-1400"	51	5.562821	0	1999	1975	3
